City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,axim,GH,4.8699,-2.2405,79.56,85.0,35.0,4.79,scattered clouds
1,bukachacha,RU,52.9833,116.9167,49.32,46.0,100.0,3.49,overcast clouds
2,alexandria,EG,31.2156,29.9553,61.34,77.0,0.0,8.05,clear sky
3,makarov,RU,48.6333,142.8,38.05,73.0,41.0,5.48,scattered clouds
5,kysyl-syr,RU,63.8986,122.7617,35.1,99.0,100.0,7.38,overcast clouds
6,isabela,PH,6.7085,121.9711,87.85,71.0,77.0,7.81,broken clouds
7,srednekolymsk,RU,67.45,153.6833,29.28,87.0,15.0,5.19,few clouds
8,lokosovo,RU,61.1333,74.8167,31.98,74.0,18.0,5.23,few clouds
9,el real de santa maria,PA,8.109,-77.7325,75.87,99.0,100.0,0.31,overcast clouds
12,sorong,ID,-0.8833,131.25,82.54,78.0,100.0,8.9,overcast clouds
13,hamilton,US,39.1834,-84.5333,67.87,78.0,20.0,19.57,few clouds
14,kedrovyy,RU,56.1667,91.8167,55.87,85.0,100.0,5.57,overcast clouds
15,tukrah,LY,32.5341,20.5791,66.9,44.0,100.0,8.75,overcast clouds
16,ostrovnoy,RU,68.0531,39.5131,14.9,89.0,88.0,9.8,overcast clouds
17,barrow,US,71.2906,-156.7887,28.42,74.0,0.0,9.22,clear sky
18,otane,NZ,-39.8833,176.6333,66.0,56.0,10.0,3.87,clear sky
19,luanda,AO,-8.8368,13.2343,77.0,83.0,40.0,9.22,scattered clouds
20,tamandare,BR,-8.7597,-35.1047,76.87,80.0,100.0,7.96,overcast clouds
21,cherskiy,RU,68.75,161.3,25.74,75.0,100.0,10.96,overcast clouds
22,maceio,BR,-9.6658,-35.7353,74.64,88.0,40.0,2.3,scattered clouds
23,jeremie,HT,18.65,-74.1167,77.22,80.0,84.0,3.11,broken clouds
24,neyshabur,IR,36.2133,58.7958,66.81,54.0,100.0,3.02,light rain
26,tauranga,NZ,-37.6861,176.1667,66.94,53.0,39.0,1.01,scattered clouds
27,san patricio,US,28.017,-97.5169,78.69,81.0,1.0,10.38,clear sky
28,barsovo,RU,61.1667,73.1667,35.73,69.0,17.0,6.89,few clouds
29,yekimovichi,RU,54.1129,33.2965,33.08,73.0,53.0,4.27,light snow
30,port-gentil,GA,-0.7193,8.7815,80.47,81.0,45.0,5.12,moderate rain
31,emmett,US,43.8735,-116.4993,51.64,85.0,100.0,14.12,light rain
32,priyutovo,RU,53.9,53.9333,40.69,73.0,95.0,6.51,light rain
33,luganville,VU,-15.5333,167.1667,80.33,83.0,100.0,3.29,light rain
34,harper,LR,4.375,-7.7169,79.32,85.0,100.0,4.34,overcast clouds
35,sobolevo,RU,54.4299,31.8996,36.66,72.0,99.0,6.02,overcast clouds
36,krasnovishersk,RU,60.4078,57.082,32.25,82.0,100.0,6.11,overcast clouds
37,taksimo,RU,56.3444,114.8794,46.04,72.0,94.0,1.03,overcast clouds
38,gat,IL,31.61,34.7642,65.39,100.0,82.0,12.3,broken clouds
39,aktas,KZ,49.7789,72.9608,65.95,36.0,100.0,5.99,overcast clouds
40,grindavik,IS,63.8424,-22.4338,44.55,87.0,75.0,13.8,broken clouds
41,mbandaka,CD,0.0487,18.2603,71.29,83.0,80.0,1.1,broken clouds
42,laguna,US,38.421,-121.4238,74.14,56.0,0.0,21.85,clear sky
43,glace bay,CA,46.1969,-59.957,38.05,97.0,100.0,9.22,mist
44,carcaliu,RO,45.1833,28.15,39.65,73.0,7.0,2.51,clear sky
45,sembe,CG,1.6481,14.5806,70.11,93.0,39.0,1.32,scattered clouds
46,nyagan,RU,62.1406,65.3936,34.74,64.0,11.0,10.33,few clouds
47,qaanaaq,GL,77.484,-69.3632,6.17,79.0,19.0,7.16,few clouds
48,shingu,JP,33.7333,135.9833,59.52,94.0,100.0,3.71,light rain
49,kabanjahe,ID,3.1001,98.4908,70.59,81.0,100.0,1.81,overcast clouds
50,puerto ayora,EC,-0.7393,-90.3518,71.69,93.0,59.0,5.57,broken clouds
51,ketchikan,US,55.3422,-131.6461,61.27,31.0,0.0,6.91,clear sky
52,yarmouth,US,41.7057,-70.2286,48.25,75.0,0.0,10.36,clear sky
53,bandarbeyla,SO,9.4942,50.8122,82.11,79.0,78.0,2.73,broken clouds
54,basco,PH,20.4487,121.9702,82.36,72.0,20.0,7.27,few clouds
55,powell river,CA,49.8496,-124.5361,55.08,66.0,40.0,4.61,scattered clouds
56,teya,RU,60.3778,92.6267,29.98,80.0,98.0,8.43,overcast clouds
57,iquique,CL,-20.2208,-70.1431,60.84,79.0,38.0,2.1,scattered clouds
59,cabra,ES,37.4725,-4.4421,57.65,50.0,5.0,3.78,clear sky
60,kilwinning,GB,55.6533,-4.7067,51.39,95.0,100.0,6.91,overcast clouds
61,naze,JP,28.3667,129.4833,67.12,67.0,100.0,13.58,overcast clouds
62,atherton,GB,53.5237,-2.4935,48.42,92.0,100.0,1.99,light rain
63,mayskiy,RU,47.6931,40.1025,49.41,61.0,96.0,13.51,overcast clouds
64,hovd,MN,48.0056,91.6419,57.25,19.0,99.0,4.0,overcast clouds
65,kerema,PG,-7.9631,145.7785,84.43,69.0,46.0,7.23,scattered clouds
66,jalu,LY,29.0331,21.5482,74.41,21.0,98.0,7.61,overcast clouds
67,amahai,ID,-3.3333,128.9167,85.33,66.0,95.0,3.51,overcast clouds
69,sioux lookout,CA,50.1001,-91.917,44.67,45.0,100.0,6.91,light rain
70,bulgan,MN,48.8125,103.5347,58.44,23.0,61.0,3.67,broken clouds
71,vargashi,RU,55.3556,65.8467,39.2,57.0,100.0,12.33,overcast clouds
72,maniitsoq,GL,65.4167,-52.9,20.71,76.0,3.0,10.76,clear sky
73,flin flon,CA,54.7682,-101.865,37.99,98.0,100.0,7.87,overcast clouds
74,caldas da rainha,PT,39.4033,-9.1384,56.68,94.0,76.0,5.99,broken clouds
75,bambanglipuro,ID,-7.95,110.2833,83.8,69.0,100.0,4.61,overcast clouds
76,shahr-e kord,IR,32.3256,50.8644,33.57,100.0,100.0,2.3,fog
77,xuddur,SO,4.1213,43.8894,74.79,82.0,100.0,8.01,light rain
78,teluk nibung,ID,3.001,99.8164,80.76,87.0,38.0,3.06,scattered clouds
79,batemans bay,AU,-35.7167,150.1833,71.91,47.0,14.0,3.76,few clouds
80,raga,SS,8.4596,25.678,76.19,74.0,100.0,5.01,overcast clouds
81,paamiut,GL,61.994,-49.6678,33.46,94.0,100.0,11.43,overcast clouds
83,yar-sale,RU,66.8333,70.8333,17.82,84.0,82.0,10.51,broken clouds
84,sao bernardo,BR,-3.3614,-42.4178,73.63,96.0,80.0,3.42,broken clouds
85,erechim,BR,-27.6342,-52.2739,61.14,99.0,100.0,2.04,overcast clouds
86,maumere,ID,-8.6199,122.2111,85.19,66.0,91.0,3.69,overcast clouds
87,grand forks,US,47.9417,-97.4337,40.73,93.0,100.0,23.02,overcast clouds
88,palana,RU,59.1167,159.9667,30.79,76.0,4.0,5.84,clear sky
89,hollola,FI,61.05,25.4333,32.2,84.0,100.0,2.91,overcast clouds
91,loksa,EE,59.5764,25.7214,35.29,90.0,94.0,8.88,overcast clouds
92,mangrol,IN,21.1167,70.1167,83.12,85.0,1.0,8.34,clear sky
93,sabya,SA,17.1495,42.6254,85.62,60.0,35.0,5.95,scattered clouds
94,araguaina,BR,-7.1911,-48.2072,74.05,75.0,63.0,1.32,broken clouds
95,xining,CN,36.6167,101.7667,35.83,70.0,88.0,3.49,overcast clouds
96,kerrville,US,30.0474,-99.1403,79.02,88.0,40.0,4.61,scattered clouds
97,tuyen quang,VN,21.8233,105.2181,70.07,90.0,100.0,4.47,overcast clouds
99,merauke,ID,-8.4667,140.3333,79.39,88.0,100.0,9.86,light rain
100,kelowna,CA,49.8831,-119.4857,57.65,57.0,100.0,4.61,overcast clouds
101,vuktyl,RU,63.8567,57.3094,26.82,86.0,100.0,4.76,overcast clouds
102,mount isa,AU,-20.7333,139.5,83.97,39.0,75.0,16.11,broken clouds
103,suluq,LY,31.6682,20.2521,70.14,29.0,100.0,20.36,overcast clouds
104,vangaindrano,MG,-23.35,47.6,67.12,84.0,1.0,5.93,clear sky
105,taunsa,PK,30.7048,70.6505,91.99,15.0,0.0,7.45,clear sky
106,marsh harbour,BS,26.5412,-77.0636,72.66,80.0,99.0,20.09,overcast clouds
107,kaitangata,NZ,-46.2817,169.8464,59.72,72.0,100.0,4.12,light rain
108,kijang,KR,35.2442,129.2139,65.93,29.0,85.0,6.89,overcast clouds
109,numaligarh,IN,26.6333,93.75,77.61,69.0,14.0,5.99,few clouds
110,lavrentiya,RU,65.5833,-171.0,29.12,80.0,99.0,11.18,overcast clouds
112,tam ky,VN,15.5667,108.4833,77.56,91.0,100.0,1.07,overcast clouds
113,ponta do sol,PT,32.6667,-17.1,66.83,66.0,0.0,3.87,clear sky
115,zolochiv,UA,49.806,24.8944,42.8,76.0,57.0,4.76,broken clouds
116,albany,US,42.6001,-73.9662,50.41,54.0,4.0,3.4,clear sky
117,uusikaupunki,FI,60.8004,21.4084,37.65,83.0,68.0,4.16,broken clouds
118,porto novo,BJ,6.4965,2.6036,80.42,83.0,64.0,4.38,broken clouds
119,high level,CA,58.5169,-117.136,46.51,53.0,75.0,6.91,broken clouds
120,biak,ID,-0.9131,122.8766,83.08,70.0,63.0,3.85,broken clouds
121,gari,RU,59.4307,62.3497,35.37,54.0,98.0,8.19,overcast clouds
122,xinmin,CN,41.9908,122.8253,58.84,21.0,4.0,9.13,clear sky
124,bluff,NZ,-46.6,168.3333,53.8,96.0,100.0,1.52,overcast clouds
125,borodino,RU,55.9106,94.8983,62.58,50.0,99.0,12.88,overcast clouds
126,burnie,AU,-41.0667,145.9167,65.91,94.0,100.0,13.02,overcast clouds
127,whitianga,NZ,-36.8333,175.7,64.31,78.0,34.0,8.16,scattered clouds
128,havre-saint-pierre,CA,50.2334,-63.5986,35.96,75.0,100.0,25.32,overcast clouds
129,kawalu,ID,-7.3817,108.2082,83.28,70.0,96.0,1.9,overcast clouds
131,butaritari,KI,3.0707,172.7902,81.23,80.0,31.0,13.13,light rain
132,pangnirtung,CA,66.1451,-65.7125,21.94,95.0,99.0,4.21,light snow
133,nantucket,US,41.2835,-70.0995,48.25,71.0,0.0,10.36,clear sky
134,tilichiki,RU,60.4667,166.1,29.79,86.0,49.0,8.7,scattered clouds
135,lagoa,PT,39.05,-27.9833,60.42,88.0,1.0,6.78,clear sky
136,yuli,NG,9.6989,10.2744,81.99,58.0,100.0,5.55,overcast clouds
137,sabha,LY,27.0377,14.4283,77.79,17.0,100.0,16.93,overcast clouds
138,samarai,PG,-10.6167,150.6667,82.17,74.0,81.0,8.23,broken clouds
139,bubaque,GW,11.2833,-15.8333,76.98,70.0,40.0,6.26,scattered clouds
140,lalmohan,BD,22.3384,90.7419,84.42,69.0,0.0,10.67,clear sky
141,chihuahua,MX,28.5,-106.0,79.63,8.0,100.0,8.68,overcast clouds
142,arnprior,CA,45.4334,-76.3494,47.48,62.0,49.0,5.93,scattered clouds
143,pevek,RU,69.7008,170.3133,13.17,85.0,86.0,6.08,overcast clouds
144,san jose de gracia,MX,20.6667,-102.5833,69.96,15.0,89.0,3.36,overcast clouds
145,souillac,MU,-20.5167,57.5167,75.58,88.0,40.0,8.05,scattered clouds
146,dingle,PH,10.9995,122.6711,85.95,66.0,100.0,10.09,overcast clouds
147,saint-augustin,CA,51.226,-58.6502,38.52,91.0,100.0,18.03,overcast clouds
148,tiznit,MA,29.5833,-9.5,66.74,34.0,0.0,2.66,clear sky
149,ranong,TH,9.9658,98.6348,87.73,75.0,59.0,2.89,broken clouds
150,bengkulu,ID,-3.8004,102.2655,75.42,94.0,100.0,9.08,light rain
151,orcopampa,PE,-15.2661,-72.3417,47.73,72.0,100.0,4.63,overcast clouds
152,tazmalt,DZ,36.3868,4.3989,49.87,77.0,4.0,2.62,clear sky
153,isoka,ZM,-10.1606,32.6335,58.46,97.0,52.0,2.77,broken clouds
154,cape town,ZA,-33.9258,18.4232,61.92,83.0,0.0,5.99,clear sky
155,hun,LY,29.1268,15.9477,77.59,16.0,96.0,16.75,overcast clouds
156,punta arenas,CL,-53.15,-70.9167,42.91,75.0,40.0,6.91,scattered clouds
157,iqaluit,CA,63.7506,-68.5145,17.33,78.0,20.0,0.0,few clouds
158,jerez,GT,14.1,-89.75,70.81,83.0,100.0,3.87,overcast clouds
159,rabo de peixe,PT,37.8,-25.5833,61.29,79.0,20.0,2.3,few clouds
160,torbay,CA,47.6666,-52.7314,42.89,96.0,100.0,4.0,fog
161,busselton,AU,-33.65,115.3333,64.71,63.0,0.0,3.06,clear sky
162,sambava,MG,-14.2667,50.1667,73.29,90.0,9.0,7.38,clear sky
163,coahuayana,MX,18.7333,-103.6833,72.09,74.0,83.0,1.36,broken clouds
164,ballina,AU,-28.8667,153.5667,66.38,96.0,75.0,6.91,light rain
165,husavik,IS,66.0449,-17.3389,43.63,78.0,7.0,6.58,clear sky
166,touros,BR,-5.1989,-35.4608,79.56,78.0,90.0,13.31,overcast clouds
168,progreso,MX,21.2833,-89.6667,77.11,85.0,3.0,8.3,clear sky
169,san alberto,CO,7.7611,-73.3922,77.38,88.0,100.0,5.46,overcast clouds
170,finschhafen,PG,-6.6024,147.8681,83.41,74.0,73.0,4.65,broken clouds
171,denpasar,ID,-8.65,115.2167,85.71,84.0,20.0,9.22,few clouds
172,victoria,HK,22.2855,114.1577,70.25,91.0,100.0,8.99,moderate rain
173,cibitoke,BI,-2.8833,29.25,58.62,95.0,81.0,3.02,broken clouds
174,alta floresta,BR,-9.8756,-56.0861,72.9,79.0,51.0,3.62,broken clouds
175,komsomolskiy,UZ,40.4272,71.7189,72.32,46.0,6.0,2.3,clear sky
176,kodarma,IN,24.4667,85.6,83.79,64.0,25.0,10.49,scattered clouds
177,new norfolk,AU,-42.7826,147.0587,63.88,72.0,100.0,1.99,light rain
178,vinh,VN,18.6667,105.6667,75.45,95.0,100.0,8.3,overcast clouds
179,padang,ID,-0.9492,100.3543,82.45,84.0,100.0,3.76,light rain
181,tautira,PF,-17.7333,-149.15,80.11,73.0,16.0,11.99,few clouds
182,katsuura,JP,35.1333,140.3,61.77,71.0,100.0,18.63,overcast clouds
183,tadine,NC,-21.55,167.8833,75.87,85.0,100.0,19.37,overcast clouds
184,omboue,GA,-1.5746,9.2618,76.51,93.0,78.0,4.88,broken clouds
185,faanui,PF,-16.4833,-151.75,81.19,72.0,17.0,11.72,few clouds
187,loncoche,CL,-39.3667,-72.6333,41.52,96.0,20.0,1.92,few clouds
188,airai,TL,-8.9266,125.4092,74.55,51.0,43.0,4.72,scattered clouds
189,renqiu,CN,38.6989,116.0936,73.85,13.0,8.0,15.46,clear sky
190,dukat,RU,62.55,155.55,28.89,87.0,15.0,2.39,few clouds
191,subkhankulovo,RU,54.5574,53.8115,40.91,66.0,94.0,2.95,overcast clouds
192,camargo,MX,27.6667,-105.1667,80.02,7.0,34.0,6.42,scattered clouds
193,aden,YE,12.7794,45.0367,82.78,76.0,7.0,6.53,clear sky
194,ocampo,MX,21.65,-101.5,67.84,15.0,29.0,4.03,scattered clouds
195,coolum beach,AU,-26.5333,153.1,73.11,87.0,100.0,1.01,overcast clouds
196,strezhevoy,RU,60.7333,77.5889,32.83,58.0,10.0,1.59,clear sky
198,ulaangom,MN,49.9811,92.0667,60.48,20.0,67.0,4.81,broken clouds
199,hobyo,SO,5.3505,48.5268,83.8,74.0,65.0,8.86,broken clouds
200,udachnyy,RU,66.4167,112.4,21.45,57.0,96.0,19.17,overcast clouds
201,kaeo,NZ,-35.1,173.7833,68.32,77.0,46.0,6.64,scattered clouds
202,kitgum,UG,3.2783,32.8867,64.62,96.0,45.0,3.09,scattered clouds
203,roald,NO,62.5833,6.1333,41.76,100.0,58.0,5.75,broken clouds
204,alice springs,AU,-23.7,133.8833,65.75,59.0,40.0,13.8,scattered clouds
205,marzuq,YE,14.4,46.4667,73.35,55.0,8.0,3.09,clear sky
206,los llanos de aridane,ES,28.6585,-17.9182,62.35,90.0,0.0,14.97,clear sky
207,verkhneuralsk,RU,53.8769,59.2106,40.91,56.0,23.0,2.04,few clouds
208,castro,BR,-24.7911,-50.0119,57.74,98.0,75.0,4.0,broken clouds
209,kadhan,PK,24.481,68.9859,85.77,61.0,4.0,15.19,clear sky
210,trapani,IT,37.8333,12.6667,60.28,82.0,0.0,3.44,clear sky
211,san andres,CO,12.5847,-81.7006,80.62,89.0,75.0,10.36,broken clouds
212,puerto escondido,MX,15.85,-97.0667,83.23,74.0,75.0,3.44,broken clouds
213,mozarlandia,BR,-14.7447,-50.5706,71.76,43.0,8.0,5.91,clear sky
214,derzhavinsk,KZ,51.1,66.3167,56.39,65.0,96.0,11.14,overcast clouds
215,half moon bay,US,37.4636,-122.4286,62.55,70.0,0.0,25.32,mist
216,dubai,AE,25.2582,55.3047,79.05,61.0,0.0,5.75,clear sky
217,catuday,PH,16.2923,119.8062,84.7,62.0,89.0,4.07,overcast clouds
218,baykit,RU,61.67,96.37,34.3,64.0,60.0,8.88,broken clouds
220,anqing,CN,30.5092,117.0506,63.36,65.0,100.0,5.23,moderate rain
223,oeiras do para,BR,-2.0031,-49.8544,74.12,97.0,98.0,4.16,overcast clouds
224,pleasanton,US,37.6624,-121.8747,64.58,65.0,0.0,14.97,clear sky
225,clyde river,CA,70.4692,-68.5914,12.43,92.0,100.0,4.61,light snow
226,krivodol,BG,43.3744,23.4844,47.32,87.0,1.0,3.29,clear sky
228,kroya,ID,-7.6331,109.2461,83.88,72.0,61.0,0.43,broken clouds
229,mocajuba,BR,-2.5842,-49.5072,73.2,99.0,100.0,2.51,heavy intensity rain
230,dhanwar,IN,24.4167,85.9833,82.85,66.0,27.0,12.97,scattered clouds
231,hasaki,JP,35.7333,140.8333,63.28,67.0,100.0,20.11,overcast clouds
232,grenville,GD,12.1167,-61.6167,80.65,78.0,95.0,18.1,overcast clouds
233,vao,NC,-22.6667,167.4833,75.0,83.0,47.0,24.54,scattered clouds
235,tateyama,JP,34.9833,139.8667,61.99,73.0,100.0,18.19,light rain
236,tamasopo,MX,21.9333,-99.4833,69.55,89.0,43.0,8.66,scattered clouds
237,pandamatenga,BW,-18.5278,25.627,59.2,55.0,2.0,4.05,clear sky
238,kashirskoye,RU,51.4194,39.6125,36.19,69.0,20.0,6.55,few clouds
239,mahanoro,MG,-19.9,48.8,69.13,89.0,0.0,4.03,clear sky
240,nisia floresta,BR,-6.0911,-35.2086,80.98,81.0,95.0,9.17,light rain
242,ukiah,US,39.1502,-123.2078,59.85,65.0,0.0,9.22,clear sky
243,muros,ES,42.7762,-9.0603,55.83,88.0,86.0,3.98,overcast clouds
244,cootamundra,AU,-34.65,148.0333,62.94,49.0,11.0,9.42,few clouds
245,caranavi,BO,-15.8167,-67.55,64.0,87.0,71.0,0.98,broken clouds
246,verkhnyaya inta,RU,65.9811,60.3094,24.94,94.0,97.0,11.12,light snow
247,tucuman,AR,-26.8241,-65.2226,59.0,88.0,100.0,3.44,overcast clouds
248,deputatskiy,RU,69.3,139.9,24.58,76.0,54.0,4.43,broken clouds
249,ati,TD,13.2154,18.3353,89.89,24.0,84.0,8.34,broken clouds
250,hambantota,LK,6.1241,81.1185,80.94,100.0,40.0,3.44,light rain
251,cozumel,MX,20.5083,-86.9458,78.87,89.0,40.0,5.75,scattered clouds
252,cidreira,BR,-30.1811,-50.2056,64.02,92.0,100.0,7.56,heavy intensity rain
253,bathsheba,BB,13.2167,-59.5167,79.41,83.0,40.0,16.11,scattered clouds
254,tuatapere,NZ,-46.1333,167.6833,55.31,97.0,100.0,4.85,moderate rain
255,obo,CF,5.3998,26.4869,67.05,94.0,100.0,4.09,overcast clouds
256,stornoway,GB,58.2093,-6.3865,48.16,94.0,75.0,2.3,broken clouds
257,tocopilla,CL,-22.092,-70.1979,65.3,74.0,36.0,7.52,scattered clouds
258,kodiak,US,57.79,-152.4072,40.51,87.0,100.0,25.32,moderate rain
