City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
518,zelenoborsk,RU,61.4669,64.0333,37.65,49.0,33.0,11.01,scattered clouds
519,sakata,JP,38.9167,139.855,48.38,93.0,75.0,5.75,light intensity shower rain
522,thompson,CA,55.7435,-97.8558,33.96,69.0,100.0,11.5,overcast clouds
523,kamaishi,JP,39.2667,141.8833,46.92,96.0,100.0,5.57,light rain
524,stephenville,US,32.2207,-98.2023,69.93,38.0,0.0,5.75,clear sky
525,gurjaani,GE,41.7429,45.8011,58.8,87.0,96.0,1.63,overcast clouds
526,goure,NE,13.9835,10.2704,89.02,35.0,88.0,8.01,overcast clouds
527,rocha,UY,-34.4833,-54.3333,54.28,78.0,99.0,3.6,overcast clouds
528,sulangan,PH,11.1373,123.7228,82.67,71.0,100.0,7.56,overcast clouds
529,beringovskiy,RU,63.05,179.3167,27.46,94.0,100.0,18.25,light snow
530,zholymbet,KZ,51.7433,71.7122,58.44,65.0,100.0,12.17,overcast clouds
531,saint-francois,FR,46.4154,3.9054,39.67,100.0,31.0,0.0,mist
532,fortuna,US,40.5982,-124.1573,55.92,79.0,100.0,8.05,overcast clouds
533,catio,GW,11.2833,-15.25,75.33,74.0,27.0,3.49,scattered clouds
534,angoche,MZ,-16.2325,39.9086,71.08,91.0,25.0,7.49,scattered clouds
536,saskylakh,RU,71.9167,114.0833,12.43,88.0,100.0,16.58,overcast clouds
537,baghdad,IQ,33.3406,44.4009,75.83,40.0,65.0,8.12,broken clouds
538,ahuimanu,US,21.4447,-157.8378,82.11,68.0,20.0,17.27,few clouds
539,tibati,CM,6.4667,12.6333,67.15,95.0,100.0,2.89,overcast clouds
540,camacha,PT,33.0833,-16.3333,60.22,82.0,40.0,10.36,scattered clouds
541,nador,MA,35.174,-2.9287,57.45,54.0,0.0,5.75,clear sky
542,mehamn,NO,71.0357,27.8492,28.38,65.0,100.0,16.89,overcast clouds
543,molina,CL,-35.1167,-71.2833,47.93,87.0,0.0,4.61,clear sky
544,cochrane,CA,51.1834,-114.4687,52.39,43.0,100.0,6.91,light rain
545,muzhi,RU,65.3667,64.6667,25.99,87.0,95.0,4.61,overcast clouds
546,kemri,IN,28.8167,79.2167,86.99,40.0,40.0,18.16,scattered clouds
547,kondagaon,IN,19.6,81.6667,93.85,28.0,26.0,8.34,scattered clouds
548,cuamba,MZ,-14.8031,36.5372,59.07,96.0,0.0,3.33,clear sky
549,goksun,TR,38.021,36.4973,50.99,81.0,100.0,4.94,overcast clouds
550,khorixas,NA,-20.3667,14.9667,66.45,45.0,0.0,5.32,clear sky
551,port blair,IN,11.6667,92.75,86.04,74.0,40.0,1.14,mist
552,gizo,SB,-8.103,156.8419,84.06,70.0,51.0,1.39,light rain
553,hobart,AU,-42.8794,147.3294,64.22,67.0,40.0,16.11,scattered clouds
555,yaan,NG,7.3833,8.5667,77.56,82.0,100.0,4.97,light rain
556,gisborne,NZ,-38.6533,178.0042,64.98,65.0,0.0,8.95,clear sky
557,sisimiut,GL,66.9395,-53.6735,16.7,64.0,18.0,8.5,few clouds
558,maltahohe,NA,-24.8333,16.9833,52.03,36.0,0.0,9.69,clear sky
559,balikpapan,ID,-1.2675,116.8289,81.59,83.0,75.0,2.3,light rain
560,cap malheureux,MU,-19.9842,57.6142,72.46,86.0,11.0,1.01,few clouds
561,inhambane,MZ,-23.865,35.3833,66.88,91.0,0.0,5.46,clear sky
562,bolobo,CD,-2.1667,16.2333,71.28,88.0,43.0,0.87,scattered clouds
563,lixourion,GR,38.2019,20.4314,60.85,87.0,100.0,5.28,overcast clouds
564,hirara,JP,24.8,125.2833,71.87,94.0,75.0,26.46,broken clouds
565,mikuni,JP,36.2171,136.1519,51.71,90.0,100.0,2.48,light rain
566,sao felix do xingu,BR,-6.6447,-51.995,70.09,98.0,21.0,1.25,few clouds
567,gwanda,ZW,-20.9333,29.0,59.27,76.0,4.0,11.79,clear sky
568,bereda,ES,43.2686,-7.5406,51.15,100.0,3.0,0.85,clear sky
569,puerto del rosario,ES,28.5004,-13.8627,64.15,82.0,0.0,11.5,clear sky
570,asfi,MA,32.2994,-9.2372,61.5,78.0,1.0,9.71,clear sky
571,salisbury,GB,51.0693,-1.7957,49.8,79.0,100.0,4.61,overcast clouds
572,blackwater,AU,-23.5833,148.8833,84.0,38.0,19.0,12.01,few clouds
574,bowen,AU,-20.0167,148.2333,77.9,75.0,12.0,17.18,few clouds
575,muisne,EC,0.6,-80.0333,76.86,84.0,98.0,5.64,overcast clouds
576,niono,ML,14.2526,-5.993,89.96,22.0,43.0,6.17,scattered clouds
577,lunenburg,CA,44.3835,-64.3155,37.49,83.0,100.0,13.8,overcast clouds
578,salta,AR,-24.7859,-65.4117,56.57,90.0,100.0,8.05,overcast clouds
579,morros,BR,-9.4467,-46.3003,73.06,61.0,88.0,2.13,overcast clouds
580,kandi,BJ,11.1342,2.9386,81.73,55.0,74.0,6.91,broken clouds
581,ushuaia,AR,-54.8,-68.3,40.66,70.0,20.0,12.66,few clouds
582,estevan,CA,49.1334,-102.9842,48.54,49.0,0.0,14.97,clear sky
583,yellowknife,CA,62.456,-114.3525,36.12,51.0,0.0,6.91,clear sky
584,waddan,LY,29.1614,16.139,76.44,17.0,96.0,18.5,overcast clouds
585,lagos,NG,6.5833,3.75,79.12,88.0,100.0,3.18,overcast clouds
586,port lincoln,AU,-34.7333,135.8667,65.7,69.0,80.0,12.1,broken clouds
587,chokurdakh,RU,70.6333,147.9167,23.79,88.0,66.0,10.56,broken clouds
588,tabuk,PH,17.4189,121.4443,88.84,55.0,93.0,6.89,overcast clouds
589,maragogi,BR,-9.0122,-35.2225,76.59,80.0,75.0,8.86,broken clouds
590,codrington,AU,-38.2667,141.9667,64.63,65.0,96.0,13.71,overcast clouds
591,silifke,TR,36.3778,33.9344,71.08,68.0,70.0,5.77,broken clouds
592,kahului,US,20.8947,-156.47,80.62,69.0,40.0,20.71,scattered clouds
593,marand,IR,38.4329,45.7749,56.35,71.0,100.0,2.44,overcast clouds
594,catia la mar,VE,10.6038,-67.0303,82.49,89.0,75.0,6.91,broken clouds
595,surt,LY,31.2089,16.5887,65.25,71.0,27.0,19.93,scattered clouds
596,basirpur,PK,30.5832,73.829,98.74,10.0,0.0,5.3,clear sky
597,severo-kurilsk,RU,50.6789,156.125,36.57,89.0,87.0,6.8,overcast clouds
598,port hawkesbury,CA,45.6169,-61.3485,36.99,97.0,100.0,10.36,mist
599,ust-nera,RU,64.5667,143.2,34.65,93.0,91.0,6.85,overcast clouds
600,wanaka,NZ,-44.7,169.15,57.25,74.0,100.0,7.14,overcast clouds
601,east london,ZA,-33.0153,27.9116,60.28,69.0,34.0,10.92,scattered clouds
602,zykovo,RU,55.9519,93.1461,59.74,63.0,100.0,9.17,overcast clouds
603,qinhuangdao,CN,39.9317,119.5883,67.89,19.0,35.0,9.01,scattered clouds
604,dhidhdhoo,MV,6.8833,73.1,85.26,73.0,100.0,14.47,overcast clouds
605,serra,BR,-20.1286,-40.3078,72.86,88.0,75.0,2.3,broken clouds
606,saldanha,ZA,-33.0117,17.9442,51.85,87.0,5.0,7.25,clear sky
607,viedma,AR,-40.8135,-62.9967,51.89,67.0,29.0,15.64,scattered clouds
608,barcelos,PT,41.5388,-8.6151,55.85,93.0,64.0,1.45,broken clouds
609,borogontsy,RU,62.6683,131.1683,43.3,53.0,13.0,8.86,few clouds
610,hithadhoo,MV,-0.6,73.0833,84.94,69.0,85.0,12.66,overcast clouds
611,constitucion,CL,-35.3333,-72.4167,51.73,63.0,0.0,6.76,clear sky
612,geilo,NO,60.5333,8.2076,27.46,85.0,8.0,4.63,clear sky
613,majene,ID,-3.5403,118.9707,83.84,78.0,63.0,1.66,broken clouds
614,mucurapo,TT,10.6667,-61.5333,79.25,84.0,32.0,8.97,scattered clouds
615,gedo,ET,9.0167,37.45,52.47,83.0,91.0,1.23,overcast clouds
616,ngunguru,NZ,-35.6167,174.5,65.14,73.0,27.0,6.8,scattered clouds
617,condado,CU,21.8767,-79.8403,74.86,79.0,52.0,6.11,broken clouds
618,uyo,NG,5.0333,7.9266,74.41,91.0,99.0,1.72,light rain
619,ha giang,VN,22.8333,104.9833,69.62,87.0,100.0,5.19,overcast clouds
620,tiksi,RU,71.6872,128.8694,34.45,94.0,100.0,11.92,overcast clouds
621,kattivakkam,IN,13.2167,80.3167,87.89,89.0,21.0,15.48,few clouds
622,ternovskaya,RU,45.8542,40.4086,51.8,77.0,100.0,12.39,overcast clouds
623,baherden,TM,38.4362,57.4316,65.16,70.0,100.0,3.94,light rain
624,klaksvik,FO,62.2266,-6.589,45.52,79.0,96.0,5.41,overcast clouds
625,sidney,AU,-33.8679,151.2073,71.58,54.0,40.0,5.99,scattered clouds
626,surdulica,RS,42.6906,22.1708,47.71,88.0,79.0,3.8,broken clouds
627,morehead,US,37.2711,-87.1764,73.15,60.0,0.0,11.5,clear sky
628,sainte-anne-des-monts,CA,49.124,-66.4924,35.47,93.0,100.0,2.3,overcast clouds
629,nikolskoye,RU,59.7035,30.7861,39.09,76.0,100.0,5.64,overcast clouds
631,loikaw,MM,19.6742,97.2094,85.59,40.0,92.0,1.88,overcast clouds
632,ushirombo,TZ,-3.4919,31.9639,64.83,90.0,85.0,2.89,overcast clouds
633,waingapu,ID,-9.6567,120.2641,87.01,66.0,77.0,13.0,broken clouds
634,margate,GB,51.3813,1.3862,48.69,80.0,100.0,1.01,overcast clouds
635,aitape,PG,-3.1374,142.3475,84.61,75.0,94.0,5.03,overcast clouds
636,necochea,AR,-38.5473,-58.7368,47.07,60.0,78.0,11.27,broken clouds
638,aleksandrov gay,RU,50.147,48.5704,49.19,65.0,41.0,10.25,scattered clouds
639,dire dawa,ET,9.5931,41.8661,68.79,64.0,100.0,3.74,overcast clouds
641,imeni poliny osipenko,RU,52.4201,136.4853,39.15,66.0,97.0,8.81,overcast clouds
642,fort nelson,CA,58.8053,-122.7002,47.79,40.0,75.0,5.75,broken clouds
644,lasa,IT,46.6166,10.7002,47.28,97.0,100.0,2.68,overcast clouds
645,chara,RU,56.9064,118.2631,43.57,62.0,100.0,5.84,overcast clouds
646,fairbanks,US,64.8378,-147.7164,55.74,27.0,0.0,17.27,clear sky
647,port moresby,PG,-9.4431,147.1797,90.82,55.0,40.0,11.5,scattered clouds
648,pemberton,CA,50.3164,-122.8027,47.44,95.0,62.0,2.33,broken clouds
649,kavaratti,IN,10.5669,72.642,84.87,74.0,88.0,12.37,overcast clouds
650,ancud,CL,-41.8697,-73.8203,50.81,90.0,100.0,4.9,overcast clouds
651,taoudenni,ML,22.6783,-3.9836,75.7,25.0,0.0,16.42,clear sky
652,kindu,CD,-2.95,25.95,69.58,99.0,100.0,2.26,light rain
653,buala,SB,-8.145,159.5921,83.41,73.0,100.0,3.44,light rain
654,caracuaro,MX,19.0106,-101.1264,80.22,23.0,18.0,4.83,few clouds
655,ulladulla,AU,-35.35,150.4667,67.1,46.0,17.0,5.5,few clouds
656,los barrios,ES,36.1848,-5.4921,58.84,82.0,0.0,3.44,clear sky
657,malgrat de mar,ES,41.6466,2.7414,64.96,83.0,100.0,4.43,overcast clouds
658,kiunga,PG,-6.1219,141.2906,88.88,59.0,99.0,3.76,overcast clouds
659,nikolayevsk-na-amure,RU,53.1406,140.73,35.17,93.0,100.0,2.3,overcast clouds
660,pelym,RU,61.0108,61.9978,38.89,46.0,55.0,10.58,broken clouds
661,iranshahr,IR,27.2025,60.6848,79.14,27.0,0.0,0.0,clear sky
662,sitka,US,57.0531,-135.33,51.69,54.0,75.0,9.22,broken clouds
663,buluang,PH,13.3068,123.3425,88.52,59.0,95.0,1.74,overcast clouds
664,robertsport,LR,6.7533,-11.3686,81.43,80.0,35.0,4.97,light rain
665,byron bay,AU,-28.65,153.6167,63.95,82.0,100.0,12.41,light rain
666,santa maria,BR,-29.6842,-53.8069,60.1,94.0,75.0,3.44,light rain
667,raub,MY,3.7899,101.857,86.56,69.0,81.0,1.68,broken clouds
668,telde,ES,27.9924,-15.4192,64.62,63.0,20.0,21.85,few clouds
669,corrente,BR,-3.7367,-43.3394,71.35,98.0,64.0,2.37,broken clouds
670,cap-aux-meules,CA,47.3821,-61.8597,35.65,93.0,100.0,20.71,light intensity drizzle
671,tsurib,RU,42.2368,46.8307,47.88,77.0,34.0,2.01,scattered clouds
672,kamisu,JP,35.8907,140.6686,63.32,69.0,100.0,16.73,overcast clouds
673,rio gallegos,AR,-51.6226,-69.2181,41.05,81.0,0.0,6.91,clear sky
674,luau,AO,-10.7073,22.2247,58.8,76.0,39.0,5.03,scattered clouds
675,port hardy,CA,50.6996,-127.4199,55.58,62.0,75.0,8.05,broken clouds
676,tumaco,CO,1.7986,-78.8156,77.34,89.0,100.0,7.83,light rain
677,prior lake,US,44.7133,-93.4227,50.07,95.0,100.0,9.22,light rain
678,at-bashi,KG,41.1702,75.8106,51.62,42.0,0.0,5.03,clear sky
679,beroroha,MG,-21.6667,45.1667,61.0,87.0,0.0,1.74,clear sky
680,sao jose da coroa grande,BR,-8.8978,-35.1478,76.91,80.0,89.0,8.93,overcast clouds
682,phalodi,IN,27.1333,72.3667,93.24,25.0,0.0,14.16,clear sky
683,miandrivazo,MG,-19.5167,45.4667,69.6,88.0,0.0,1.23,clear sky
684,barra do garcas,BR,-15.89,-52.2567,69.57,58.0,4.0,1.74,clear sky
685,vostok,RU,46.4856,135.8833,41.02,51.0,100.0,7.65,overcast clouds
686,portland,US,45.5234,-122.6762,54.88,85.0,20.0,9.22,few clouds
687,sakakah,SA,29.9697,40.2064,72.97,29.0,1.0,18.5,clear sky
688,houston,US,29.7633,-95.3633,81.0,80.0,75.0,17.27,broken clouds
689,lata,PT,40.1629,-8.3327,50.09,89.0,11.0,1.36,few clouds
690,vardo,NO,70.3705,31.1107,29.3,72.0,96.0,20.4,light snow
691,yantai,CN,37.5333,121.4,63.73,27.0,0.0,19.53,clear sky
692,bilibino,RU,68.0546,166.4372,21.72,68.0,17.0,1.9,few clouds
693,elko,US,41.0002,-115.5012,53.62,53.0,100.0,8.99,overcast clouds
694,ocean city,US,39.2776,-74.5746,53.29,73.0,99.0,10.0,overcast clouds
695,praia da vitoria,PT,38.7333,-27.0667,57.76,94.0,20.0,3.78,few clouds
696,bayan,CN,46.0833,127.4,43.72,74.0,98.0,3.98,light rain
698,pakokku,MM,21.3333,95.1,89.42,41.0,1.0,5.59,clear sky
699,mansehra,PK,34.3333,73.2,80.11,32.0,0.0,5.79,clear sky
700,uthal,PK,25.8072,66.6219,87.78,54.0,6.0,4.97,clear sky
701,mitsamiouli,KM,-11.3847,43.2844,77.97,85.0,100.0,11.1,moderate rain
702,upernavik,GL,72.7868,-56.1549,-0.72,75.0,7.0,7.07,clear sky
703,tuktoyaktuk,CA,69.4541,-133.0374,35.6,80.0,20.0,9.22,few clouds
704,neuquen,AR,-38.9516,-68.0591,48.09,66.0,0.0,0.0,clear sky
705,genhe,CN,50.7833,121.5167,48.7,19.0,14.0,3.44,few clouds
706,lentekhi,GE,42.7856,42.7261,51.42,80.0,87.0,5.12,overcast clouds
707,sao filipe,CV,14.8961,-24.4956,71.51,76.0,16.0,7.74,few clouds
708,ovalle,CL,-30.5983,-71.2003,63.05,54.0,0.0,1.03,clear sky
709,rodrigues alves,BR,-7.738,-72.6509,71.91,97.0,95.0,0.85,overcast clouds
710,havoysund,NO,70.9963,24.6622,28.63,75.0,100.0,6.06,light snow
711,mercedes,AR,-34.6515,-59.4307,49.86,62.0,28.0,3.78,scattered clouds
712,chimore,BO,-16.9833,-65.1333,69.17,94.0,2.0,2.42,clear sky
713,ixtapa,MX,20.7,-105.2,70.2,66.0,98.0,1.74,overcast clouds
714,ilulissat,GL,69.2167,-51.1,12.22,62.0,3.0,0.0,clear sky
715,novobirilyussy,RU,56.9514,90.6661,42.78,85.0,100.0,8.3,overcast clouds
716,lompoc,US,34.6391,-120.4579,62.74,80.0,0.0,32.99,clear sky
717,lebu,CL,-37.6167,-73.65,49.17,82.0,9.0,13.44,clear sky
718,jibuti,DJ,11.5,42.5,75.6,79.0,16.0,4.85,few clouds
719,krasnaya polyana,RU,56.242,51.1442,34.48,84.0,35.0,10.58,scattered clouds
720,nishihara,JP,26.1842,127.7558,69.85,86.0,100.0,12.66,mist
721,bambous virieux,MU,-20.3428,57.7575,75.45,88.0,40.0,8.05,scattered clouds
722,yerbogachen,RU,61.2767,108.0108,39.78,69.0,93.0,6.58,overcast clouds
723,paita,PE,-5.0892,-81.1144,67.78,83.0,36.0,15.01,scattered clouds
724,esperance,AU,-33.8667,121.9,69.64,50.0,0.0,7.29,clear sky
725,taltal,CL,-25.4,-70.4833,60.35,82.0,10.0,1.92,clear sky
726,gladstone,AU,-23.85,151.25,82.33,54.0,40.0,11.5,scattered clouds
727,isiro,CD,2.7739,27.616,63.48,99.0,96.0,2.51,overcast clouds
728,upington,ZA,-28.4478,21.2561,46.78,81.0,0.0,0.0,clear sky
729,poum,NC,-20.2333,164.0167,76.91,75.0,9.0,5.26,clear sky
730,gonaives,HT,19.45,-72.6833,75.79,80.0,72.0,7.23,broken clouds
731,sistranda,NO,63.7256,8.834,42.76,81.0,88.0,16.93,overcast clouds
732,san policarpo,PH,12.1791,125.5072,84.0,66.0,51.0,8.7,broken clouds
734,kapaa,US,22.0752,-159.319,82.38,86.0,75.0,16.11,moderate rain
735,bayji,IQ,34.9311,43.487,70.72,53.0,100.0,3.33,light rain
736,haverfordwest,GB,51.8017,-4.9691,51.39,94.0,100.0,3.0,moderate rain
737,seoni,IN,22.0833,79.5333,97.05,16.0,2.0,10.78,clear sky
738,te anau,NZ,-45.4167,167.7167,56.05,97.0,100.0,1.25,light rain
739,nyurba,RU,63.2842,118.3319,38.21,66.0,53.0,7.87,broken clouds
740,beni,CD,0.5,29.4667,60.39,99.0,80.0,1.32,moderate rain
741,merke,KZ,42.8728,73.1786,73.85,42.0,36.0,2.42,scattered clouds
742,nuuk,GL,64.1835,-51.7216,25.41,74.0,20.0,16.11,few clouds
743,dunmore town,BS,25.5,-76.65,75.07,76.0,9.0,19.42,clear sky
744,khani,GE,41.9563,42.9566,44.17,98.0,87.0,1.92,overcast clouds
745,havelock,US,34.8791,-76.9013,69.78,87.0,100.0,1.01,overcast clouds
746,mahon,ES,39.8885,4.2658,59.56,67.0,0.0,4.61,clear sky
747,tasiilaq,GL,65.6145,-37.6368,32.16,57.0,22.0,5.61,few clouds
748,kapoeta,SS,4.7717,33.5903,73.63,79.0,100.0,5.79,overcast clouds
749,salalah,OM,17.0151,54.0924,84.29,84.0,20.0,2.3,few clouds
750,vicksburg,US,32.3526,-90.8779,78.48,61.0,100.0,6.91,overcast clouds
751,halifax,CA,44.6453,-63.5724,37.4,85.0,100.0,10.0,overcast clouds
752,westport,US,41.1415,-73.3579,52.32,56.0,0.0,9.22,clear sky
753,cayenne,GF,4.9333,-52.3333,81.09,2.0,20.0,8.99,few clouds
755,morar,IN,26.2261,78.2261,99.46,17.0,4.0,5.73,clear sky
756,mahebourg,MU,-20.4081,57.7,75.49,88.0,40.0,8.05,scattered clouds
757,harstad,NO,68.799,16.5293,31.39,99.0,97.0,20.0,overcast clouds
758,benghazi,LY,32.1167,20.0667,68.79,48.0,100.0,11.88,overcast clouds
759,avarua,CK,-21.2078,-159.775,82.45,78.0,20.0,9.22,few clouds
760,saint george,US,37.1041,-113.5841,81.19,9.0,0.0,10.36,clear sky
761,santa cruz de la palma,ES,28.6835,-17.7642,66.34,72.0,0.0,14.97,clear sky
762,korla,CN,41.7597,86.1469,63.16,19.0,6.0,7.72,clear sky
763,inta,RU,66.0317,60.1659,26.17,88.0,100.0,10.54,light snow
764,haines junction,CA,60.7522,-137.5108,48.15,34.0,98.0,6.91,overcast clouds
765,lima,PE,-12.0432,-77.0282,67.89,76.0,0.0,16.11,clear sky
766,bratsk,RU,56.1325,101.6142,66.69,66.0,100.0,9.17,overcast clouds
767,komsomolets,KZ,53.7453,62.0708,45.0,55.0,100.0,6.35,overcast clouds
768,key west,US,24.5557,-81.7826,82.4,61.0,0.0,13.8,clear sky
